>Y8.M034_1
139570	142497	+	1	1.266299	I:	D:
142770	143648	+	3	1.427226	I:	D:
143638	144597	+	1	1.377824	I:	D:
144997	145731	-	1	1.266765	I:	D:
146015	147070	+	2	1.283922	I:	D:
147215	148204	+	2	1.260536	I:	D:
148330	149817	+	1	1.229571	I:	D:
149911	150438	-	1	1.297955	I:	D:
150426	150854	-	3	1.335921	I:	D:
150885	151703	-	3	1.267838	I:	D:
151812	152909	+	3	1.284558	I:	D:
152934	155153	-	3	1.319346	I:	D:
155436	156026	+	3	1.377299	I:	D:
156172	156636	+	1	1.400128	I:	D:
156729	157412	-	3	1.387590	I:	D:
157705	159231	+	1	1.278513	I:	D:
159256	160221	-	1	1.284563	I:	D:
160218	160796	-	3	1.245465	I:	D:
160844	161698	-	2	1.295477	I:	D:
161926	163845	+	1	1.210045	I:	D:
163872	164147	-	3	1.318300	I:	D:
164251	164592	+	1	1.257999	I:	D:
164612	165757	+	2	1.249202	I:	D:
165823	166779	-	1	1.216330	I:	D:
166824	167531	-	3	1.270946	I:	D:
167752	168786	+	1	1.295735	I:	D:
168884	169561	+	2	1.251997	I:	D:
169585	170913	+	1	1.257571	I:	D:
170947	172101	+	1	1.242049	I:	D:
172166	172720	+	2	1.210292	I:	D:
172782	173777	+	3	1.202792	I:	D:
173875	175755	-	1	1.301451	I:	D:
175752	177071	-	3	1.276294	I:	D:
177064	177435	-	1	1.317723	I:	D:
177531	178211	-	3	1.222718	I:	D:
177786	178994	+	3	1.251759	I:	D:
178994	180091	+	2	1.231150	I:	D:
180129	181076	+	3	1.196145	I:	D:
181362	183017	-	3	1.280979	I:	D:
183054	184202	-	3	1.279926	I:	D:
184153	185412	+	1	1.236950	I:	D:
185655	186494	+	3	1.250509	I:	D:
186605	187879	+	2	1.315515	I:	D:
187872	188798	+	3	1.296927	I:	D:
188992	189756	+	1	1.244258	I:	D:
189836	190723	+	2	1.249008	I:	D:
190723	191898	+	1	1.288096	I:	D:
192033	193040	+	3	1.227922	I:	D:
193045	194019	+	1	1.281702	I:	D:
194048	194779	-	2	1.356589	I:	D:
194971	195267	+	1	1.329281	I:	D:
195360	198422	+	3	1.308933	I:	D:
198419	199957	+	2	1.296178	I:	D:
200021	200326	-	2	1.266015	I:	D:
200402	200965	+	2	1.286696	I:	D:
200969	201802	-	2	1.287528	I:	D:
201821	202816	+	2	1.300067	I:	D:
202897	204228	-	1	1.260403	I:	D:
204237	205418	-	3	1.249391	I:	D:
205411	206559	-	1	1.306395	I:	D:
206556	207188	-	3	1.271035	I:	D:
207192	208424	-	3	1.298443	I:	D:
208568	209251	+	2	1.264721	I:	D:
209388	210851	+	3	1.212065	I:	D:
210848	212494	+	2	1.282625	I:	D:
212500	213243	+	1	1.297252	I:	D:
213417	214064	+	3	1.278765	I:	D:
214138	217101	+	1	1.237706	I:	D:
217170	217307	-	3	1.207135	I:	D:
217308	217541	+	3	1.310367	I:	D:
217658	218548	-	2	1.353340	I:	D:
218681	219247	+	2	1.277960	I:	D:
219651	220244	+	3	1.295201	I:	D:
220364	221425	+	2	1.248629	I:	D:
221428	221898	+	1	1.222845	I:	D:
221996	225070	-	2	1.231293	I:	D:
225067	226335	-	1	1.233965	I:	D:
226392	227102	+	3	1.214282	I:	D:
227124	227594	-	3	1.296307	I:	D:
227751	228836	-	3	1.200490	I:	D:
228836	230188	-	2	1.224192	I:	D:
230185	230712	-	1	1.236523	I:	D:
231004	231543	+	1	1.239999	I:	D:
231642	231839	+	3	1.239067	I:	D:
232327	233484	-	1	1.413300	I:	D:
233825	234709	+	2	1.261652	I:	D:
234795	235790	-	3	1.364755	I:	D:
235797	236981	-	3	1.298311	I:	D:
237043	237753	-	1	1.300984	I:	D:
237917	238519	-	2	1.251827	I:	D:
238581	242489	-	3	1.218703	I:	D:
242755	244080	+	1	1.240164	I:	D:
244077	245111	+	3	1.248796	I:	D:
245184	246413	+	3	1.316307	I:	D:
246410	247243	+	2	1.254612	I:	D:
247365	247754	+	3	1.296057	I:	D:
247815	249233	-	3	1.242202	I:	D:
249645	250100	+	3	1.237811	I:	D:
250211	252106	-	2	1.233119	I:	D:
251640	253319	+	3	1.183676	I:	D:
253324	254715	+	1	1.203200	I:	D:
