>YA4_308
12747	13058	+	3	1.302050	I:	D:
13146	13424	+	3	1.208753	I:	D:
13680	13862	+	3	1.286052	I:	D:
13884	14213	+	3	1.295204	I:	D:
14294	14542	-	2	1.294225	I:	D:
14593	14757	+	1	1.281400	I:	D:
14769	15890	+	3	1.249821	I:	D:
16328	16519	+	2	1.222123	I:	D:
16529	16711	+	2	1.285828	I:	D:
16959	18584	+	3	1.258648	I:	D:
18842	20308	-	2	1.329870	I:	D:
20937	21812	+	3	1.247262	I:	D:
21911	22882	+	2	1.283549	I:	D:
22883	24166	+	2	1.306021	I:	D:
24389	24922	+	2	1.225430	I:	D:
24946	26019	+	1	1.242709	I:	D:
26391	28220	+	3	1.280215	I:	D:
28260	28454	+	3	1.281862	I:	D:
28899	29105	+	3	1.283675	I:	D:
29679	31025	+	3	1.307420	I:	D:
31232	32323	-	2	1.262626	I:	D:
32324	32692	-	2	1.227816	I:	D:
33013	33348	+	1	1.258923	I:	D:
33458	33622	+	2	1.256090	I:	D:
34673	35362	+	2	1.253705	I:	D:
35365	36753	+	1	1.277553	I:	D:
36746	38071	+	2	1.298230	I:	D:
38074	38847	+	1	1.259764	I:	D:
39033	39533	+	3	1.312703	I:	D:
39738	39920	+	3	1.266156	I:	D:
40056	41366	+	3	1.291024	I:	D:
41824	42090	+	1	1.364252	I:	D:
42442	42597	+	1	1.395787	I:	D:
42742	43173	-	1	1.260285	I:	D:
43318	45654	+	1	1.294459	I:	D:
45777	45938	-	3	1.266257	I:	D:
45941	47317	-	2	1.352415	I:	D:
47369	47872	-	2	1.301348	I:	D:
48196	49014	+	1	1.242362	I:	D:
49016	49564	+	2	1.296961	I:	D:
49557	50105	+	3	1.310068	I:	D:
50397	51347	+	3	1.284259	I:	D:
51365	52582	+	2	1.273423	I:	D:
52713	53549	-	3	1.286838	I:	D:
53615	53872	-	2	1.299639	I:	D:
53920	54519	-	1	1.265233	I:	D:
>YA4_4104
2	1513	+	2	1.279913	I:	D:
1569	2711	+	3	1.291253	I:	D:
2708	4666	+	2	1.299650	I:	D:
4677	5483	+	3	1.292587	I:	D:
5486	6775	+	2	1.269770	I:	D:
6805	7905	+	1	1.250606	I:	D:
8458	9738	+	1	1.316452	I:	D:
9850	10338	-	1	1.294170	I:	D:
10451	11296	+	2	1.275709	I:	D:
11344	12870	-	1	1.312515	I:	D:
13099	13530	+	1	1.315798	I:	D:
13537	14463	+	1	1.294655	I:	D:
14469	14744	+	3	1.283853	I:	D:
14763	16955	+	3	1.305427	I:	D:
17045	18487	+	2	1.286637	I:	D:
18541	19863	+	1	1.290663	I:	D:
19848	20393	+	3	1.278808	I:	D:
20498	21757	+	2	1.273835	I:	D:
21778	22887	+	1	1.246991	I:	D:
23101	23352	+	1	1.354995	I:	D:
23371	25626	+	1	1.284246	I:	D:
25619	27184	+	2	1.292279	I:	D:
27156	27905	+	3	1.301847	I:	D:
27902	28756	+	2	1.275129	I:	D:
28796	29059	+	2	1.326255	I:	D:
29089	30564	+	1	1.264753	I:	D:
30949	32196	+	1	1.233943	I:	D:
32209	32904	+	1	1.252747	I:	D:
33579	34487	+	3	1.249435	I:	D:
34604	35437	-	2	1.305374	I:	D:
35516	36214	+	2	1.319108	I:	D:
36235	38013	+	1	1.291871	I:	D:
38013	38495	+	3	1.318336	I:	D:
38516	39544	+	2	1.261277	I:	D:
39555	40613	+	3	1.292457	I:	D:
40625	40969	+	2	1.261931	I:	D:
41283	41450	+	3	1.217869	I:	D:
41707	41967	+	1	1.266359	I:	D:
42607	43587	+	1	1.279913	I:	D:
43673	43822	+	2	1.267309	I:	D:
43942	45069	+	1	1.243888	I:	D:
45087	45590	+	3	1.226837	I:	D:
45876	46298	-	3	1.267826	I:	D:
46567	49464	-	1	1.330011	I:	D:
49568	49705	+	2	1.259259	I:	D:
49929	50060	-	3	1.221994	I:	D:
50132	50314	+	2	1.284054	I:	D:
50393	50536	+	2	1.252918	I:	D:
50533	50811	+	1	1.254224	I:	D:
51212	51700	+	2	1.288400	I:	D:
51724	52359	+	1	1.305058	I:	D:
52343	53260	+	2	1.277879	I:	D:
53475	53693	+	3	1.306798	I:	D:
>YA4_4381
63	2669	+	3	1.281762	I:	D:
2686	3192	-	1	1.249205	I:	D:
>YA4_4805
48	1088	-	3	1.310524	I:	D:
1088	2353	-	2	1.288871	I:	D:
2357	2950	-	2	1.298741	I:	D:
2951	3610	-	2	1.257408	I:	D:
3607	4470	-	1	1.308520	I:	D:
4463	6130	-	2	1.275135	I:	D:
6136	6873	-	1	1.264555	I:	D:
6878	7921	-	2	1.276496	I:	D:
7953	9146	-	3	1.280270	I:	D:
9148	11241	-	1	1.304332	I:	D:
11315	11464	+	2	1.314776	I:	D:
11485	11796	-	1	1.248275	I:	D:
11786	12046	-	2	1.225481	I:	D:
12089	12859	-	2	1.246664	I:	D:
12971	13150	+	2	1.325872	I:	D:
13219	13407	+	1	1.277620	I:	D:
13515	14243	-	3	1.287580	I:	D:
14317	15474	+	1	1.291209	I:	D:
15542	16426	+	2	1.287468	I:	D:
16446	16640	-	3	1.270185	I:	D:
16653	16874	-	3	1.231753	I:	D:
17344	18225	+	1	1.342483	I:	D:
18285	18515	-	3	1.279810	I:	D:
18623	19333	-	2	1.278119	I:	D:
19335	21038	-	3	1.258406	I:	D:
21133	22827	-	1	1.257457	I:	D:
22845	24047	-	3	1.303619	I:	D:
24040	24903	-	1	1.268956	I:	D:
25168	25845	-	1	1.245744	I:	D:
25887	26645	-	3	1.272752	I:	D:
26919	30467	-	3	1.281591	I:	D:
30626	31897	-	2	1.253443	I:	D:
31987	32448	+	1	1.341079	I:	D:
32466	32705	+	3	1.265149	I:	D:
32746	34071	+	1	1.358033	I:	D:
34134	34373	+	3	1.309783	I:	D:
34432	35175	-	1	1.304391	I:	D:
35285	37114	+	2	1.269502	I:	D:
37521	38795	-	3	1.290375	I:	D:
38800	38946	-	1	1.337604	I:	D:
38962	39093	-	1	1.280991	I:	D:
39221	41113	-	2	1.270670	I:	D:
41076	41621	-	3	1.278126	I:	D:
41704	42414	-	1	1.282915	I:	D:
42591	42761	-	3	1.265603	I:	D:
42777	44090	-	3	1.273408	I:	D:
44084	45565	-	2	1.253494	I:	D:
45586	47895	-	1	1.266371	I:	D:
47897	48328	-	2	1.271293	I:	D:
48318	49805	-	3	1.255820	I:	D:
49816	50652	-	1	1.242995	I:	D:
50659	51384	-	1	1.234818	I:	D:
>YA4_4848
75	662	-	3	1.238439	I:	D:
874	1179	-	1	1.298914	I:	D:
1176	1868	-	3	1.297213	I:	D:
1896	2141	-	3	1.290820	I:	D:
2222	3238	-	2	1.255345	I:	D:
3297	4424	+	3	1.281356	I:	D:
4439	5122	-	2	1.246891	I:	D:
5115	5849	-	3	1.249513	I:	D:
5849	6847	-	2	1.229490	I:	D:
6844	7605	-	1	1.278136	I:	D:
7767	8303	-	3	1.251626	I:	D:
8313	8477	-	3	1.247770	I:	D:
8562	8891	-	3	1.247388	I:	D:
8905	9615	-	1	1.292231	I:	D:
9612	11282	-	3	1.288494	I:	D:
11336	12076	+	2	1.246071	I:	D:
12081	14012	-	3	1.268148	I:	D:
14101	15429	-	1	1.292518	I:	D:
15410	16804	-	2	1.264897	I:	D:
16885	17037	-	1	1.320862	I:	D:
17131	19494	-	1	1.212588	I:	D:
19497	21578	-	3	1.260733	I:	D:
21699	22373	+	3	1.292466	I:	D:
22381	23298	-	1	1.258102	I:	D:
23372	24298	-	2	1.272982	I:	D:
24474	24824	-	3	1.347108	I:	D:
24999	25325	-	3	1.338451	I:	D:
25429	25833	-	1	1.229420	I:	D:
25834	27045	-	1	1.279895	I:	D:
27127	31440	-	1	1.280825	I:	D:
31442	32125	-	2	1.261261	I:	D:
32127	32603	-	3	1.311577	I:	D:
32600	33154	-	2	1.240129	I:	D:
33151	34359	-	1	1.296516	I:	D:
34448	35008	+	2	1.250338	I:	D:
35083	36894	+	1	1.284826	I:	D:
36929	37768	+	2	1.286538	I:	D:
38036	39271	-	2	1.247825	I:	D:
39273	40517	-	3	1.261103	I:	D:
40544	41077	-	2	1.270018	I:	D:
41074	41601	-	1	1.277077	I:	D:
41598	42491	-	3	1.271553	I:	D:
42565	43329	-	1	1.279662	I:	D:
43371	43877	+	3	1.304137	I:	D:
43955	44878	+	2	1.270700	I:	D:
44922	45398	+	3	1.278408	I:	D:
45454	46458	+	1	1.244853	I:	D:
46463	47284	+	2	1.252502	I:	D:
47366	49051	-	2	1.276919	I:	D:
49166	50512	-	2	1.282677	I:	D:
50644	50994	+	1	1.257579	I:	D:
50997	51347	+	3	1.293678	I:	D:
>YA4_4924
2852	3190	+	2	1.485522	I:	D:
3851	5329	+	2	1.227972	I:	D:
5339	5626	+	2	1.212782	I:	D:
5626	5925	+	1	1.247837	I:	D:
6382	6531	-	1	1.333469	I:	D:
6716	8212	-	2	1.289568	I:	D:
8313	9920	+	3	1.280789	I:	D:
9922	11769	+	1	1.259995	I:	D:
11823	12116	+	3	1.247908	I:	D:
12281	13576	-	2	1.263979	I:	D:
13687	14112	+	1	1.230318	I:	D:
14143	15873	+	1	1.263570	I:	D:
15863	17686	+	2	1.251136	I:	D:
18303	18713	+	3	1.237347	I:	D:
18913	21867	+	1	1.249875	I:	D:
21923	22690	+	2	1.301416	I:	D:
22692	24068	+	3	1.286335	I:	D:
24184	24915	+	1	1.273764	I:	D:
24908	26185	+	2	1.198173	I:	D:
26250	28556	+	3	1.236662	I:	D:
28558	29142	+	1	1.248786	I:	D:
29225	29530	+	2	1.184584	I:	D:
29527	29871	+	1	1.216392	I:	D:
30278	32182	-	2	1.274239	I:	D:
32248	33765	-	1	1.275250	I:	D:
33852	34544	+	3	1.273903	I:	D:
34531	35418	+	1	1.283353	I:	D:
35427	36629	+	3	1.265057	I:	D:
36770	36925	+	2	1.304124	I:	D:
37116	37877	-	3	1.250033	I:	D:
37900	38337	+	1	1.256765	I:	D:
38400	39620	+	3	1.285181	I:	D:
39730	40875	+	1	1.252863	I:	D:
40878	41993	+	3	1.239280	I:	D:
41993	43432	+	2	1.264210	I:	D:
43432	43857	+	1	1.268607	I:	D:
43919	44185	+	2	1.260501	I:	D:
44253	45947	+	3	1.239811	I:	D:
46008	47168	-	3	1.282299	I:	D:
47168	47662	-	2	1.239971	I:	D:
47829	48869	+	3	1.276809	I:	D:
49004	49180	+	2	1.186565	I:	D:
49173	49853	+	3	1.231461	I:	D:
49925	51127	+	2	1.246035	I:	D:
>YA4_5211
1	513	+	1	1.237481	I:	D:
845	2701	+	2	1.233306	I:	D:
>YA4_5278
1	912	+	1	1.320481	I:	D:
1205	2011	+	2	1.266015	I:	D:
2014	3006	+	1	1.256140	I:	D:
>YA4_5292
13	1368	+	1	1.257408	I:	D:
1503	1862	+	3	1.208994	I:	D:
2268	3029	+	3	1.238505	I:	D:
3050	3733	+	2	1.308033	I:	D:
3726	4457	+	3	1.263476	I:	D:
4454	5146	+	2	1.270983	I:	D:
5243	5536	+	2	1.257424	I:	D:
5593	6411	+	1	1.294952	I:	D:
6494	6865	+	2	1.256492	I:	D:
6895	7407	+	1	1.271556	I:	D:
7450	8070	+	1	1.263936	I:	D:
8101	8823	+	1	1.297050	I:	D:
8913	9659	+	3	1.266348	I:	D:
9732	11060	+	3	1.299190	I:	D:
11831	13090	+	2	1.246755	I:	D:
13187	14695	+	2	1.255128	I:	D:
14707	16365	+	1	1.243304	I:	D:
16433	17620	-	2	1.286336	I:	D:
17619	18200	+	3	1.266372	I:	D:
18197	20914	+	2	1.271205	I:	D:
20988	21452	+	3	1.273901	I:	D:
21475	22284	+	1	1.271525	I:	D:
22271	23068	+	2	1.276079	I:	D:
23084	23995	-	2	1.255599	I:	D:
24154	25416	+	1	1.263919	I:	D:
25475	26236	+	2	1.274764	I:	D:
26259	28112	+	3	1.263396	I:	D:
28128	28667	-	3	1.284894	I:	D:
28733	30097	-	2	1.297658	I:	D:
30175	30351	-	1	1.384185	I:	D:
30463	31287	+	1	1.237924	I:	D:
31357	32271	+	1	1.234276	I:	D:
32463	33770	+	3	1.251295	I:	D:
33848	34597	+	2	1.282257	I:	D:
34587	35048	+	3	1.303502	I:	D:
35041	37317	+	1	1.265474	I:	D:
37846	38658	-	1	1.244712	I:	D:
38841	39209	+	3	1.272866	I:	D:
39212	39940	+	2	1.284070	I:	D:
40084	40503	+	1	1.232493	I:	D:
40518	41204	+	3	1.234906	I:	D:
41366	41926	+	2	1.240093	I:	D:
41949	42317	+	3	1.184867	I:	D:
42460	43269	-	1	1.287379	I:	D:
43487	43900	+	2	1.315267	I:	D:
43926	44396	+	3	1.278123	I:	D:
44415	46511	+	3	1.270190	I:	D:
46584	47768	+	3	1.272028	I:	D:
47932	49245	+	1	1.255431	I:	D:
49357	49500	+	1	1.326908	I:	D:
49870	50016	+	1	1.297434	I:	D:
>YA4_6013
97	561	-	1	1.260630	I:	D:
616	789	-	1	1.219744	I:	D:
817	981	-	1	1.205397	I:	D:
1006	1617	-	1	1.253863	I:	D:
1710	1856	-	3	1.314863	I:	D:
1916	2503	-	2	1.297457	I:	D:
2500	2733	-	1	1.379328	I:	D:
2737	2961	-	1	1.419935	I:	D:
>YA4_8514
195	3044	+	3	1.269564	I:	D:
3022	3984	+	1	1.289866	I:	D:
3962	5419	+	2	1.276282	I:	D:
5395	6309	+	1	1.250688	I:	D:
6444	6935	+	3	1.276514	I:	D:
6980	8353	-	2	1.261592	I:	D:
8554	8877	+	1	1.283320	I:	D:
9000	10232	+	3	1.245430	I:	D:
10234	11904	+	1	1.236228	I:	D:
12002	12796	-	2	1.231269	I:	D:
13111	14154	+	1	1.257628	I:	D:
14457	14717	+	3	1.207338	I:	D:
15045	15755	+	3	1.214482	I:	D:
15752	16933	+	2	1.243690	I:	D:
17034	18278	+	3	1.272258	I:	D:
18603	19322	+	3	1.288897	I:	D:
19343	20449	+	2	1.272842	I:	D:
20511	21890	+	3	1.271528	I:	D:
21893	22777	+	2	1.241887	I:	D:
22779	23114	+	3	1.248607	I:	D:
23151	23561	+	3	1.275661	I:	D:
23615	24199	+	2	1.294630	I:	D:
24189	25088	+	3	1.263457	I:	D:
25102	26007	-	1	1.244060	I:	D:
26164	26445	+	1	1.318097	I:	D:
26577	28121	-	3	1.266412	I:	D:
28128	28682	+	3	1.244983	I:	D:
28669	29178	+	1	1.292396	I:	D:
29230	30270	+	1	1.271690	I:	D:
30430	33633	+	1	1.259341	I:	D:
33867	35168	-	3	1.254320	I:	D:
35317	37188	-	1	1.266812	I:	D:
37556	38146	-	2	1.234883	I:	D:
38150	39205	-	2	1.273183	I:	D:
39328	39795	-	1	1.241793	I:	D:
39809	40648	-	2	1.260875	I:	D:
40768	41622	-	1	1.259808	I:	D:
41899	42795	+	1	1.247436	I:	D:
42806	43111	+	2	1.254881	I:	D:
>YA4_8547
255	2360	-	3	1.296965	I:	D:
2344	3504	-	1	1.268344	I:	D:
3772	4773	-	1	1.245173	I:	D:
4798	5235	-	1	1.243056	I:	D:
5298	5999	-	3	1.249804	I:	D:
6052	6726	-	1	1.291491	I:	D:
6745	7212	-	1	1.285767	I:	D:
7221	8279	-	3	1.274610	I:	D:
8294	10054	-	2	1.304344	I:	D:
10063	12375	-	1	1.269430	I:	D:
12439	13287	+	1	1.314592	I:	D:
13301	15232	-	2	1.251760	I:	D:
15332	22759	-	2	1.260308	I:	D:
22889	23983	-	2	1.260790	I:	D:
24162	24641	-	3	1.296927	I:	D:
24641	25555	-	2	1.296581	I:	D:
25537	26031	-	1	1.289952	I:	D:
26043	27638	-	3	1.302110	I:	D:
27834	28283	-	3	1.281902	I:	D:
28297	29184	-	1	1.272459	I:	D:
29186	29500	-	2	1.303193	I:	D:
29484	29900	-	3	1.289259	I:	D:
30193	30684	+	1	1.234840	I:	D:
30967	32457	-	1	1.251289	I:	D:
32565	32837	+	3	1.263180	I:	D:
33362	34405	-	2	1.269132	I:	D:
34421	35041	-	2	1.262352	I:	D:
35038	35445	-	1	1.269517	I:	D:
35528	36931	-	2	1.288551	I:	D:
36924	37370	-	3	1.226402	I:	D:
37386	38627	-	3	1.279814	I:	D:
38614	39303	-	1	1.268228	I:	D:
39380	40195	-	2	1.245948	I:	D:
40328	41353	+	2	1.246650	I:	D:
41353	42252	+	1	1.249918	I:	D:
