>YB2_770
35321	37435	+	2	1.298352	I:	D:
37472	37876	+	2	1.293183	I:	D:
37888	38361	+	1	1.302896	I:	D:
38506	39324	+	1	1.326489	I:	D:
39421	41445	+	1	1.310242	I:	D:
41493	43712	+	3	1.319981	I:	D:
43715	44887	+	2	1.314955	I:	D:
45038	46174	+	2	1.332586	I:	D:
46178	47242	+	2	1.264501	I:	D:
47645	48352	+	2	1.276525	I:	D:
48543	51182	+	3	1.302609	I:	D:
51195	52352	+	3	1.256697	I:	D:
52366	53589	+	1	1.302037	I:	D:
53606	54679	+	2	1.261543	I:	D:
54718	55437	+	1	1.282073	I:	D:
55437	56954	+	3	1.293068	I:	D:
56976	58379	+	3	1.288087	I:	D:
58389	59498	+	3	1.333582	I:	D:
59547	61004	+	3	1.336331	I:	D:
61262	61930	+	2	1.330380	I:	D:
61927	63396	+	1	1.317305	I:	D:
63409	64092	+	1	1.342606	I:	D:
64089	65093	+	3	1.329063	I:	D:
65119	66183	+	1	1.333252	I:	D:
66276	67094	+	3	1.322787	I:	D:
67162	68313	+	1	1.345778	I:	D:
68303	69352	+	2	1.325508	I:	D:
69363	70553	+	3	1.327632	I:	D:
70556	71752	+	2	1.325997	I:	D:
71957	72109	+	2	1.346474	I:	D:
72758	72982	+	2	1.326186	I:	D:
73076	74092	+	2	1.325923	I:	D:
74106	75521	+	3	1.316778	I:	D:
75588	75947	+	3	1.283631	I:	D:
76022	77467	-	2	1.324939	I:	D:
77487	77675	+	3	1.346703	I:	D:
77816	78019	+	2	1.252947	I:	D:
78035	78571	+	2	1.321502	I:	D:
78726	79151	+	3	1.307793	I:	D:
79224	79919	+	3	1.322515	I:	D:
80216	80719	+	2	1.292113	I:	D:
80802	81167	+	3	1.258183	I:	D:
81460	85437	+	1	1.310439	I:	D:
85456	89073	+	1	1.309098	I:	D:
89078	89230	-	2	1.313519	I:	D:
89250	89711	+	3	1.357205	I:	D:
89931	90401	+	3	1.300668	I:	D:
90426	92588	+	3	1.309085	I:	D:
92710	93903	+	1	1.327332	I:	D:
94048	94596	+	1	1.330631	I:	D:
94786	95532	+	1	1.309008	I:	D:
95572	96921	-	1	1.358808	I:	D:
97036	97596	+	1	1.345828	I:	D:
97600	98004	+	1	1.338771	I:	D:
98005	98895	-	1	1.339155	I:	D:
99065	101251	+	2	1.326112	I:	D:
101272	103086	+	1	1.342000	I:	D:
103201	104676	+	1	1.324308	I:	D:
104792	104962	+	2	1.362179	I:	D:
105045	105359	+	3	1.340354	I:	D:
105526	106161	+	1	1.307014	I:	D:
106190	106810	+	2	1.290471	I:	D:
106810	107109	+	1	1.289677	I:	D:
107166	108008	+	3	1.339969	I:	D:
108065	108340	+	2	1.315091	I:	D:
108369	108755	+	3	1.337631	I:	D:
108786	109463	+	3	1.312872	I:	D:
109463	109900	+	2	1.295441	I:	D:
110138	110395	+	2	1.309853	I:	D:
110435	110803	+	2	1.297266	I:	D:
110815	111129	+	1	1.284963	I:	D:
